chr,chr.pos,univ.pos,a,b,h,s,missing,recoms,recom.by.col,recom.by.mkr
Ca21chrR_C_albicans_SC5314,180000,12240000,18,4,111,0,0,5,0.0676,0.0376
Ca21chrR_C_albicans_SC5314,190000,12250000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,200000,12260000,2,2,29,0,0,10,0.1333,0.303
Ca21chrR_C_albicans_SC5314,210000,12270000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,220000,12280000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,230000,12290000,15,1,26,0,0,10,0.1333,0.2381
Ca21chrR_C_albicans_SC5314,240000,12300000,2,2,31,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,250000,12310000,5,2,58,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,260000,12320000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,270000,12330000,2,2,34,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,280000,12340000,5,2,60,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,290000,12350000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,300000,12360000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,310000,12370000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,320000,12380000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,330000,12390000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,340000,12400000,4,4,50,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,350000,12410000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,360000,12420000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,370000,12430000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,380000,12440000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,390000,12450000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,400000,12460000,5,2,59,0,0,5,0.0667,0.0758
Ca21chrR_C_albicans_SC5314,410000,12470000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,420000,12480000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,430000,12490000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,440000,12500000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,450000,12510000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,460000,12520000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,470000,12530000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,480000,12540000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,490000,12550000,10,1,46,0,0,5,0.0667,0.0877
Ca21chrR_C_albicans_SC5314,500000,12560000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,510000,12570000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,520000,12580000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,530000,12590000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,540000,12600000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,550000,12610000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,560000,12620000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,570000,12630000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,580000,12640000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,590000,12650000,2,1,13,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,600000,12660000,3,2,24,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,610000,12670000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,620000,12680000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,630000,12690000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,640000,12700000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,650000,12710000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,660000,12720000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,670000,12730000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,680000,12740000,7,2,17,0,0,5,0.0667,0.1923
Ca21chrR_C_albicans_SC5314,690000,12750000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,700000,12760000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,710000,12770000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,720000,12780000,12,2,15,0,0,5,0.0667,0.1724
Ca21chrR_C_albicans_SC5314,730000,12790000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,740000,12800000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,750000,12810000,16,7,120,0,0,4,0.0541,0.028
Ca21chrR_C_albicans_SC5314,760000,12820000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,770000,12830000,6,2,58,0,0,5,0.0667,0.0758
Ca21chrR_C_albicans_SC5314,780000,12840000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,790000,12850000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,800000,12860000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,810000,12870000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,820000,12880000,2,7,38,0,0,5,0.0667,0.1064
Ca21chrR_C_albicans_SC5314,830000,12890000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,840000,12900000,3,2,44,0,0,8,0.1067,0.1633
Ca21chrR_C_albicans_SC5314,850000,12910000,2,10,17,0,0,8,0.1067,0.2759
Ca21chrR_C_albicans_SC5314,860000,12920000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,870000,12930000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,880000,12940000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,890000,12950000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,900000,12960000,2,2,29,0,0,1,0.0133,0.0303
Ca21chrR_C_albicans_SC5314,910000,12970000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,920000,12980000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,930000,12990000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,940000,13000000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,950000,13010000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,960000,13020000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,970000,13030000,6,2,55,0,0,11,0.1467,0.1746
Ca21chrR_C_albicans_SC5314,980000,13040000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,990000,13050000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1000000,13060000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1010000,13070000,25,3,32,0,0,14,0.1867,0.2333
Ca21chrR_C_albicans_SC5314,1020000,13080000,8,3,80,0,0,8,0.1081,0.0879
Ca21chrR_C_albicans_SC5314,1030000,13090000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1040000,13100000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1050000,13110000,13,4,30,0,0,17,0.2267,0.3617
Ca21chrR_C_albicans_SC5314,1060000,13120000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1070000,13130000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1080000,13140000,12,2,19,0,0,9,0.12,0.2727
Ca21chrR_C_albicans_SC5314,1090000,13150000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1100000,13160000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1110000,13170000,6,2,27,0,0,1,0.0133,0.0286
Ca21chrR_C_albicans_SC5314,1120000,13180000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1130000,13190000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1140000,13200000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1150000,13210000,6,2,53,0,0,1,0.0133,0.0164
Ca21chrR_C_albicans_SC5314,1160000,13220000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1170000,13230000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1180000,13240000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1190000,13250000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1200000,13260000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1210000,13270000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1220000,13280000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1230000,13290000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1240000,13300000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1250000,13310000,6,2,51,0,0,11,0.1467,0.1864
Ca21chrR_C_albicans_SC5314,1260000,13320000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1270000,13330000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1280000,13340000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1290000,13350000,1,8,9,0,0,8,0.1067,0.4444
Ca21chrR_C_albicans_SC5314,1300000,13360000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1310000,13370000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1320000,13380000,22,2,11,0,0,12,0.16,0.3429
Ca21chrR_C_albicans_SC5314,1330000,13390000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1340000,13400000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1350000,13410000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1360000,13420000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1370000,13430000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1380000,13440000,10,1,22,0,0,9,0.12,0.2727
Ca21chrR_C_albicans_SC5314,1390000,13450000,5,6,45,0,0,6,0.08,0.1071
Ca21chrR_C_albicans_SC5314,1400000,13460000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1410000,13470000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1420000,13480000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1430000,13490000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1440000,13500000,4,2,37,0,0,1,0.0133,0.0233
Ca21chrR_C_albicans_SC5314,1450000,13510000,0,0,20,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1460000,13520000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1470000,13530000,1,2,29,0,0,1,0.0133,0.0312
Ca21chrR_C_albicans_SC5314,1480000,13540000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1490000,13550000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1500000,13560000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1510000,13570000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1520000,13580000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1530000,13590000,5,2,42,0,0,16,0.2133,0.3265
Ca21chrR_C_albicans_SC5314,1540000,13600000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1550000,13610000,3,24,11,0,0,22,0.2933,0.5789
Ca21chrR_C_albicans_SC5314,1560000,13620000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1570000,13630000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1580000,13640000,3,2,38,0,0,1,0.0133,0.0233
Ca21chrR_C_albicans_SC5314,1590000,13650000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1600000,13660000,7,5,26,0,0,9,0.12,0.2368
Ca21chrR_C_albicans_SC5314,1610000,13670000,3,2,50,0,0,2,0.0267,0.0364
Ca21chrR_C_albicans_SC5314,1620000,13680000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1630000,13690000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1640000,13700000,2,2,23,0,0,2,0.0267,0.0741
Ca21chrR_C_albicans_SC5314,1650000,13710000,15,2,17,0,0,7,0.0933,0.2059
Ca21chrR_C_albicans_SC5314,1660000,13720000,9,4,69,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1670000,13730000,5,2,49,0,0,2,0.0267,0.0357
Ca21chrR_C_albicans_SC5314,1680000,13740000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1690000,13750000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1700000,13760000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1710000,13770000,5,2,37,0,0,2,0.0267,0.0455
Ca21chrR_C_albicans_SC5314,1720000,13780000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1730000,13790000,6,2,49,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1740000,13800000,3,2,6,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1750000,13810000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1760000,13820000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1770000,13830000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1780000,13840000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1790000,13850000,0,0,11,0,0,1,0.0133,0.0909
Ca21chrR_C_albicans_SC5314,1800000,13860000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1810000,13870000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1820000,13880000,8,2,22,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1830000,13890000,6,4,31,0,0,2,0.0267,0.0488
Ca21chrR_C_albicans_SC5314,1840000,13900000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1850000,13910000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1860000,13920000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1870000,13930000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1880000,13940000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1890000,13950000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1900000,13960000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1910000,13970000,10,4,81,0,0,4,0.0541,0.0421
Ca21chrR_C_albicans_SC5314,1920000,13980000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1930000,13990000,3,2,27,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1940000,14000000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1950000,14010000,2,2,23,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1960000,14020000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1970000,14030000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,1980000,14040000,6,2,60,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,1990000,14050000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2000000,14060000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2010000,14070000,1,1,46,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2020000,14080000,4,2,49,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2030000,14090000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2040000,14100000,6,2,58,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2050000,14110000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2060000,14120000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2070000,14130000,7,2,61,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2080000,14140000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2090000,14150000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2100000,14160000,6,2,61,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2110000,14170000,6,2,60,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2120000,14180000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2130000,14190000,5,2,54,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2140000,14200000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2150000,14210000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2160000,14220000,11,2,55,0,0,2,0.0267,0.0294
Ca21chrR_C_albicans_SC5314,2170000,14230000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2180000,14240000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2190000,14250000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2200000,14260000,4,2,38,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2210000,14270000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2220000,14280000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2230000,14290000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2240000,14300000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2250000,14310000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2260000,14320000,0,0,0,0,0,0,0.0,0
Ca21chrR_C_albicans_SC5314,2270000,14330000,1,1,19,0,0,0,0.0,0.0
Ca21chrR_C_albicans_SC5314,2280000,14340000,6,2,61,0,0,2,0.0267,0.029
Ca21chrR_C_albicans_SC5314,2290000,14350000,0,0,0,0,0,0,0.0,0
